Date,Tmax,Tmin,Tavg
24-01-1973,33.4,19,26.2
25-01-1973,34.6,19.1,26.85
26-01-1973,37.3,18.8,28.05
27-01-1973,28.8,17.2,23
28-01-1973,27.5,9.7,18.6
29-01-1973,28.3,9.8,19.05
30-01-1973,26.6,16.9,21.75
31-01-1973,31.1,14.4,22.75
01-02-1973,31.2,12.4,21.8
02-02-1973,27.4,14.7,21.05
03-02-1973,26.4,17.2,21.8
04-02-1973,25.9,18,21.95
05-02-1973,23.9,9.4,16.65
06-02-1973,27.9,10.7,19.3
07-02-1973,34.7,10.7,22.7
08-02-1973,32.8,7.8,20.3
09-02-1973,33.8,17.7,25.75
10-02-1973,33.5,17.6,25.55
11-02-1973,27.7,14.6,21.15
12-02-1973,29.3,15.2,22.25
13-02-1973,30.7,17.7,24.2
14-02-1973,33.5,17.1,25.3
15-02-1973,37.6,20,28.8
16-02-1973,30.8,15.8,23.3
17-02-1973,29.8,14.8,22.3
18-02-1973,30.9,16.8,23.85
19-02-1973,35,15.4,25.2
20-02-1973,35.4,20.3,27.85
21-02-1973,26.1,20.4,23.25
22-02-1973,27.7,11.3,19.5
23-02-1973,28.5,8.6,18.55
24-02-1973,28.7,15.7,22.2
25-02-1973,27.8,18,22.9
26-02-1973,25.5,14.3,19.9
27-02-1973,31.5,12.7,22.1
28-02-1973,35.3,14.4,24.85
01-03-1973,28.7,13.2,20.95
02-03-1973,28,13.9,20.95
03-03-1973,31.4,14.5,22.95
04-03-1973,39.2,18.9,29.05
05-03-1973,26.9,18.4,22.65
06-03-1973,26.4,14.2,20.3
07-03-1973,30.9,12.2,21.55
08-03-1973,29.9,10.9,20.4
09-03-1973,30.7,9,19.85
10-03-1973,26,13.5,19.75
11-03-1973,27.3,14.5,20.9
12-03-1973,30.2,13,21.6
13-03-1973,34.9,15.4,25.15
14-03-1973,38.5,19.2,28.85
15-03-1973,26.4,15.8,21.1
16-03-1973,24.1,12.8,18.45
17-03-1973,22.5,9.3,15.9
18-03-1973,26.9,9.9,18.4
19-03-1973,31.1,14.3,22.7
20-03-1973,32.9,13,22.95
21-03-1973,33.5,13.3,23.4
22-03-1973,31.2,16.3,23.75
23-03-1973,33.5,13.5,23.5
24-03-1973,32.4,17,24.7
25-03-1973,29.9,11,20.45
26-03-1973,28.3,16.4,22.35
27-03-1973,26.9,16.5,21.7
28-03-1973,26.4,14.8,20.6
29-03-1973,26.6,12.2,19.4
30-03-1973,27.6,13.5,20.55
31-03-1973,30.4,13,21.7
01-04-1973,23.4,9.5,16.45
02-04-1973,23.6,12.7,18.15
03-04-1973,23.3,7.8,15.55
04-04-1973,23.8,10.6,17.2
05-04-1973,26.9,7,16.95
06-04-1973,27.8,10.1,18.95
07-04-1973,32.1,14.1,23.1
08-04-1973,31.8,18.8,25.3
09-04-1973,30.4,17.4,23.9
10-04-1973,26.4,14.7,20.55
11-04-1973,27.3,14.4,20.85
12-04-1973,22.8,15.3,19.05
13-04-1973,23.5,11.6,17.55
14-04-1973,23.9,8.7,16.3
15-04-1973,25.5,13,19.25
16-04-1973,20.4,13.2,16.8
17-04-1973,21.9,11.9,16.9
18-04-1973,21.6,9.9,15.75
19-04-1973,24.9,7,15.95
20-04-1973,30,8.1,19.05
21-04-1973,30.7,8.2,19.45
22-04-1973,31.8,14.2,23
23-04-1973,25.6,17.1,21.35
24-04-1973,21.6,15,18.3
25-04-1973,20.9,7.1,14
26-04-1973,22.2,9.2,15.7
27-04-1973,25.9,7.6,16.75
28-04-1973,22.9,14.8,18.85
29-04-1973,22.2,10.7,16.45
30-04-1973,21.7,5.6,13.65
01-05-1973,27,12.8,19.9
02-05-1973,22.2,12.2,17.2
03-05-1973,20.4,11.3,15.85
04-05-1973,20,14,17
05-05-1973,21.2,13.4,17.3
06-05-1973,19.8,14.4,17.1
07-05-1973,24,6.5,15.25
08-05-1973,20.3,13.1,16.7
09-05-1973,22.3,14.5,18.4
10-05-1973,23,9.8,16.4
11-05-1973,22.7,12,17.35
12-05-1973,19.4,14,16.7
13-05-1973,17.6,10.8,14.2
14-05-1973,17.6,3.1,10.35
15-05-1973,19.2,4.7,11.95
16-05-1973,20.4,7.2,13.8
17-05-1973,21.4,10.8,16.1
18-05-1973,19.6,13.3,16.45
19-05-1973,24.4,11.6,18
20-05-1973,24.3,11.4,17.85
21-05-1973,19.3,14.7,17
22-05-1973,18.4,9.5,13.95
23-05-1973,20.3,7.2,13.75
24-05-1973,19.7,9.6,14.65
25-05-1973,22.7,11,16.85
26-05-1973,23.1,10,16.55
27-05-1973,21.6,10.1,15.85
28-05-1973,22,10.3,16.15
29-05-1973,21,13.2,17.1
30-05-1973,19.4,13.5,16.45
31-05-1973,18.7,10.3,14.5
01-06-1973,17.1,6.9,12
02-06-1973,16.8,7.2,12
03-06-1973,15.5,3.3,9.4
04-06-1973,14.4,7,10.7
05-06-1973,16.8,9.8,13.3
06-06-1973,20.7,12.7,16.7
07-06-1973,18.4,8.8,13.6
08-06-1973,16.4,10.1,13.25
09-06-1973,12.2,5.5,8.85
10-06-1973,17,7.1,12.05
11-06-1973,19.6,6,12.8
12-06-1973,17.9,11.5,14.7
13-06-1973,19.8,7.5,13.65
14-06-1973,16,6,11
15-06-1973,19,4.2,11.6
16-06-1973,15.2,9.3,12.25
17-06-1973,19.8,10.4,15.1
18-06-1973,18.9,9.2,14.05
19-06-1973,18.1,11.3,14.7
20-06-1973,15.4,5.2,10.3
21-06-1973,18.9,8.2,13.55
22-06-1973,17.8,12.5,15.15
23-06-1973,15.5,11.3,13.4
24-06-1973,15.3,2.6,8.95
25-06-1973,14.5,-0.7,6.9
26-06-1973,15.7,1.8,8.75
27-06-1973,18,2.2,10.1
28-06-1973,19.1,8.6,13.85
29-06-1973,17.2,9.2,13.2
30-06-1973,19.1,8.2,13.65
01-07-1973,18.6,11.1,14.85
02-07-1973,17.4,12.3,14.85
03-07-1973,20.2,9.5,14.85
04-07-1973,21.3,9.5,15.4
05-07-1973,21.6,10.4,16
06-07-1973,21.5,11.9,16.7
07-07-1973,17.4,9.7,13.55
08-07-1973,17.2,11.1,14.15
09-07-1973,16.7,9,12.85
10-07-1973,18,2.2,10.1
11-07-1973,18.7,3.8,11.25
12-07-1973,16.9,4.8,10.85
13-07-1973,19.9,6.8,13.35
14-07-1973,16.7,9.7,13.2
15-07-1973,14.9,7.2,11.05
16-07-1973,18,6.2,12.1
17-07-1973,19.2,7.3,13.25
18-07-1973,14.8,9,11.9
19-07-1973,16.8,7,11.9
20-07-1973,19,7.4,13.2
21-07-1973,18.5,12,15.25
22-07-1973,20.1,8.7,14.4
23-07-1973,22.2,11.3,16.75
24-07-1973,14.2,10.4,12.3
25-07-1973,16.7,5.4,11.05
26-07-1973,16.3,9,12.65
27-07-1973,19.6,9.4,14.5
28-07-1973,16.9,8.9,12.9
29-07-1973,17.4,11.1,14.25
30-07-1973,17.9,12.7,15.3
31-07-1973,15.8,8.9,12.35
01-08-1973,18.7,10.5,14.6
02-08-1973,20.7,4.6,12.65
03-08-1973,19.6,10.4,15
04-08-1973,18.1,10.2,14.15
05-08-1973,12.9,8.4,10.65
06-08-1973,14.9,6.8,10.85
07-08-1973,15.6,5.6,10.6
08-08-1973,17.9,7.2,12.55
09-08-1973,19.4,5.7,12.55
10-08-1973,18.1,9.6,13.85
11-08-1973,19.1,7.4,13.25
12-08-1973,16.6,8.2,12.4
13-08-1973,17.5,8.9,13.2
14-08-1973,19,12.1,15.55
15-08-1973,14.9,8.2,11.55
16-08-1973,16.5,2.7,9.6
17-08-1973,18.4,4.6,11.5
18-08-1973,21.7,7.1,14.4
19-08-1973,20.8,12.7,16.75
20-08-1973,16.4,8.1,12.25
21-08-1973,17.9,9.4,13.65
22-08-1973,18.4,2.7,10.55
23-08-1973,19.5,6.8,13.15
24-08-1973,20.3,7,13.65
25-08-1973,19.1,9.2,14.15
26-08-1973,16.9,6.7,11.8
27-08-1973,20.1,4.5,12.3
28-08-1973,19.6,7.6,13.6
29-08-1973,21.3,4.6,12.95
30-08-1973,17.9,11.4,14.65
31-08-1973,15.9,4,9.95
01-09-1973,18.4,8.1,13.25
02-09-1973,18.4,10.7,14.55
03-09-1973,18.4,9.6,14
04-09-1973,19.9,4.8,12.35
05-09-1973,22.9,5.8,14.35
06-09-1973,27.1,10.7,18.9
07-09-1973,17.2,8.6,12.9
08-09-1973,18.8,9.9,14.35
09-09-1973,19,8.8,13.9
10-09-1973,14.8,10.4,12.6
11-09-1973,16,5.7,10.85
12-09-1973,16.8,3.7,10.25
13-09-1973,19.9,4.4,12.15
14-09-1973,22.9,5.7,14.3
15-09-1973,17.9,8.4,13.15
16-09-1973,19.2,6.6,12.9
17-09-1973,16,11.8,13.9
18-09-1973,16.7,6.1,11.4
19-09-1973,18,7.7,12.85
20-09-1973,20.5,4.6,12.55
21-09-1973,20.9,5,12.95
22-09-1973,19.5,11.4,15.45
23-09-1973,21.5,6.6,14.05
24-09-1973,16.8,9.9,13.35
25-09-1973,18.8,7.6,13.2
26-09-1973,18,11.1,14.55
27-09-1973,22.6,5.1,13.85
28-09-1973,21.1,7.4,14.25
29-09-1973,17.1,10.6,13.85
30-09-1973,19.3,3.3,11.3
01-10-1973,22.6,4.8,13.7
02-10-1973,25.2,6.9,16.05
03-10-1973,21.9,6.4,14.15
04-10-1973,23.2,8,15.6
05-10-1973,28.8,11.1,19.95
06-10-1973,26.9,11.8,19.35
07-10-1973,20.3,14,17.15
08-10-1973,19.4,2.8,11.1
09-10-1973,20.4,5.9,13.15
10-10-1973,23.2,6.4,14.8
11-10-1973,27.6,9.1,18.35
12-10-1973,32,13.7,22.85
13-10-1973,21,11.5,16.25
14-10-1973,19.7,13.6,16.65
15-10-1973,20.2,6.7,13.45
16-10-1973,18.3,8.4,13.35
17-10-1973,16.9,4.9,10.9
18-10-1973,18,3.5,10.75
19-10-1973,21.2,6.2,13.7
20-10-1973,22.7,11.5,17.1
21-10-1973,25.7,11.8,18.75
22-10-1973,25,8,16.5
23-10-1973,21.2,12.6,16.9
24-10-1973,20.7,8.4,14.55
25-10-1973,23.2,8.8,16
26-10-1973,25,10,17.5
27-10-1973,28.2,13.5,20.85
28-10-1973,20.2,11.9,16.05
29-10-1973,20.5,13,16.75
30-10-1973,21,12.8,16.9
31-10-1973,20.1,11.8,15.95
01-11-1973,19.7,11.6,15.65
02-11-1973,20.3,10.7,15.5
03-11-1973,26,6.1,16.05
04-11-1973,20.9,15.2,18.05
05-11-1973,21.3,7.3,14.3
06-11-1973,21.9,7.4,14.65
07-11-1973,18.8,10,14.4
08-11-1973,19.8,5.4,12.6
09-11-1973,19.2,5.6,12.4
10-11-1973,22.4,14.5,18.45
11-11-1973,25.8,8.8,17.3
12-11-1973,31.1,14.3,22.7
13-11-1973,23.3,13.5,18.4
14-11-1973,21.3,12.9,17.1
15-11-1973,26.6,15.2,20.9
16-11-1973,29.4,14.2,21.8
17-11-1973,32,14.6,23.3
18-11-1973,30.7,18,24.35
19-11-1973,30.3,14.9,22.6
20-11-1973,28.8,15.1,21.95
21-11-1973,28.2,15.4,21.8
22-11-1973,31.7,15.5,23.6
23-11-1973,34.1,21.1,27.6
24-11-1973,34.3,19.5,26.9
25-11-1973,32.3,18.2,25.25
26-11-1973,34.3,17.4,25.85
27-11-1973,36.9,21.3,29.1
28-11-1973,26,17.4,21.7
29-11-1973,25.9,11.9,18.9
30-11-1973,22.5,11,16.75
01-12-1973,21.3,5.8,13.55
02-12-1973,23,8.6,15.8
03-12-1973,29.6,7.8,18.7
04-12-1973,26.1,9,17.55
05-12-1973,24.1,8.8,16.45
06-12-1973,30,11.8,20.9
07-12-1973,41.2,14.7,27.95
08-12-1973,30.9,16.8,23.85
09-12-1973,32,14.3,23.15
10-12-1973,32.7,17.7,25.2
11-12-1973,25.7,17.4,21.55
12-12-1973,23.1,14.5,18.8
13-12-1973,23.8,8.8,16.3
14-12-1973,26.5,11.6,19.05
15-12-1973,31.4,12.5,21.95
16-12-1973,35.4,16.7,26.05
17-12-1973,38.6,19.1,28.85
18-12-1973,32.4,17.5,24.95
19-12-1973,27,13.8,20.4
20-12-1973,28.2,14.8,21.5
21-12-1973,30,14.3,22.15
22-12-1973,32.5,15,23.75
23-12-1973,30,16,23
24-12-1973,29,12.3,20.65
25-12-1973,29.7,14.6,22.15
26-12-1973,27.3,10.3,18.8
27-12-1973,25.9,10,17.95
28-12-1973,25.9,10.6,18.25
29-12-1973,23.5,16.1,19.8
30-12-1973,27.1,9.9,18.5
31-12-1973,34.5,13.4,23.95
01-01-1974,38.6,17.7,28.15
02-01-1974,33.8,17.1,25.45
03-01-1974,29.9,14.6,22.25
04-01-1974,29.6,14,21.8
05-01-1974,33,14.5,23.75
06-01-1974,35.2,17.7,26.45
07-01-1974,38.7,19.4,29.05
08-01-1974,27.8,15.3,21.55
09-01-1974,30.5,10.2,20.35
10-01-1974,36.8,15.4,26.1
11-01-1974,39.4,21.7,30.55
12-01-1974,39.5,22.1,30.8
13-01-1974,36.6,18.4,27.5
14-01-1974,37.1,17.9,27.5
15-01-1974,33,15.4,24.2
16-01-1974,33.5,16.4,24.95
17-01-1974,38.2,17.4,27.8
18-01-1974,35.4,19.3,27.35
19-01-1974,32.4,15.7,24.05
20-01-1974,36.1,17.1,26.6
21-01-1974,37.1,18.4,27.75
22-01-1974,38.2,21.4,29.8
23-01-1974,38.4,19.4,28.9
24-01-1974,37.7,18.6,28.15
25-01-1974,42.1,22.3,32.2
26-01-1974,28.8,21.2,25
27-01-1974,25.4,17.4,21.4
28-01-1974,24.7,8.4,16.55
29-01-1974,28.3,9.4,18.85
30-01-1974,33,19.3,26.15
31-01-1974,31.7,19.1,25.4
01-02-1974,34.9,15.6,25.25
02-02-1974,35.8,21.6,28.7
03-02-1974,29.6,19.9,24.75
04-02-1974,29.7,19.3,24.5
05-02-1974,30.8,15.3,23.05
06-02-1974,29.2,14.9,22.05
07-02-1974,30.9,15.1,23
08-02-1974,35.4,14.9,25.15
09-02-1974,25.1,18.4,21.75
10-02-1974,24.1,9.8,16.95
11-02-1974,27.5,10.2,18.85
12-02-1974,31.6,15.1,23.35
13-02-1974,35.4,15.7,25.55
14-02-1974,38.4,19.3,28.85
15-02-1974,26.8,19.4,23.1
16-02-1974,26.8,7.3,17.05
17-02-1974,29.1,12.6,20.85
18-02-1974,33,15.3,24.15
19-02-1974,37.4,18.4,27.9
20-02-1974,26.7,15.7,21.2
21-02-1974,26.7,14.1,20.4
22-02-1974,28.4,9.7,19.05
23-02-1974,33.1,17,25.05
24-02-1974,36.7,18,27.35
25-02-1974,35.8,19.4,27.6
26-02-1974,33.2,20.8,27
27-02-1974,33.2,20.8,27
28-02-1974,28.8,19.2,24
01-03-1974,26.9,16.4,21.65
02-03-1974,31.4,14.7,23.05
03-03-1974,30,20.4,25.2
04-03-1974,29.9,18.7,24.3
05-03-1974,31.4,19.2,25.3
06-03-1974,34.4,20.2,27.3
07-03-1974,33.4,20.1,26.75
08-03-1974,29.5,20.1,24.8
09-03-1974,31,21,26
10-03-1974,29.7,18.2,23.95
11-03-1974,28.3,14.8,21.55
12-03-1974,28.8,13.6,21.2
13-03-1974,30.4,13.6,22
14-03-1974,31.1,14.9,23
15-03-1974,32.6,17.4,25
16-03-1974,33.7,14.6,24.15
17-03-1974,31,16.5,23.75
18-03-1974,29.7,17.4,23.55
19-03-1974,33.1,19.2,26.15
20-03-1974,34.2,13.5,23.85
21-03-1974,34.7,17.3,26
22-03-1974,33.4,19.8,26.6
23-03-1974,34.2,13.5,23.85
24-03-1974,31.7,14.2,22.95
25-03-1974,32.4,17.3,24.85
26-03-1974,35.8,19.8,27.8
27-03-1974,27.5,17.5,22.5
28-03-1974,25.1,5,15.05
29-03-1974,27.9,13.3,20.6
30-03-1974,25.3,15.7,20.5
31-03-1974,27.8,15.1,21.45
01-04-1974,27.8,14.7,21.25
02-04-1974,24.5,15,19.75
03-04-1974,20.4,15.1,17.75
04-04-1974,23.8,13.8,18.8
05-04-1974,23.1,15.3,19.2
06-04-1974,23.5,11,17.25
07-04-1974,23.4,14,18.7
08-04-1974,24,11.9,17.95
09-04-1974,25.6,13.8,19.7
10-04-1974,25.9,14.1,20
11-04-1974,27.1,14.6,20.85
12-04-1974,24.5,16.5,20.5
13-04-1974,28.6,16.1,22.35
14-04-1974,23.7,16.7,20.2
15-04-1974,21.5,14.1,17.8
16-04-1974,21.6,10.4,16
17-04-1974,22.4,5.9,14.15
18-04-1974,26.2,14.2,20.2
19-04-1974,24.5,14.5,19.5
20-04-1974,24.5,10.6,17.55
21-04-1974,27.3,8.4,17.85
22-04-1974,21.7,9,15.35
23-04-1974,23.3,11.1,17.2
24-04-1974,23.5,13.2,18.35
25-04-1974,24,13.1,18.55
26-04-1974,24.7,10.7,17.7
27-04-1974,22.2,9,15.6
28-04-1974,20.9,10.6,15.75
29-04-1974,20.3,5.9,13.1
30-04-1974,21.6,7.4,14.5
01-05-1974,23.8,10.7,17.25
02-05-1974,25.9,13.3,19.6
03-05-1974,24.6,10.7,17.65
04-05-1974,18.1,14.4,16.25
05-05-1974,19.8,7.4,13.6
06-05-1974,19.7,6.5,13.1
07-05-1974,19.7,7.6,13.65
08-05-1974,22.5,7.2,14.85
09-05-1974,22.4,9.6,16
10-05-1974,19.6,13.1,16.35
11-05-1974,21,11.8,16.4
12-05-1974,19.6,13.3,16.45
13-05-1974,21.3,11.8,16.55
14-05-1974,19.4,8.8,14.1
15-05-1974,22.2,8.3,15.25
16-05-1974,22.5,8.3,15.4
17-05-1974,24.1,8.3,16.2
18-05-1974,23,10.5,16.75
19-05-1974,21.5,9.9,15.7
20-05-1974,19.4,7.7,13.55
21-05-1974,18.7,7.3,13
22-05-1974,18.9,8.8,13.85
23-05-1974,22.4,10.6,16.5
24-05-1974,16.6,11.2,13.9
25-05-1974,19.5,10.8,15.15
26-05-1974,17.4,7.3,12.35
27-05-1974,17.6,8.8,13.2
28-05-1974,20,7.6,13.8
29-05-1974,19.7,11.9,15.8
30-05-1974,20,9.7,14.85
31-05-1974,21,13.2,17.1
01-06-1974,20.7,14.5,17.6
02-06-1974,20.5,9.2,14.85
03-06-1974,21.7,13,17.35
04-06-1974,15.7,10.9,13.3
05-06-1974,17.5,9.4,13.45
06-06-1974,19.9,7.2,13.55
07-06-1974,19.7,8.5,14.1
08-06-1974,20.1,8.2,14.15
09-06-1974,19.9,7.8,13.85
10-06-1974,19,9,14
11-06-1974,17.9,10.9,14.4
12-06-1974,18.9,11.5,15.2
13-06-1974,17.4,7.8,12.6
14-06-1974,17.4,2.9,10.15
15-06-1974,19.1,4.6,11.85
16-06-1974,20.4,4.8,12.6
17-06-1974,20.5,2.4,11.45
18-06-1974,19.3,1.9,10.6
19-06-1974,19.4,5.4,12.4
20-06-1974,19.6,8.6,14.1
21-06-1974,16,12.2,14.1
22-06-1974,19.1,10.4,14.75
23-06-1974,20,12.4,16.2
24-06-1974,18.8,10.2,14.5
25-06-1974,19.1,13.1,16.1
26-06-1974,18.5,12.8,15.65
27-06-1974,19.4,11.1,15.25
28-06-1974,17.2,5.7,11.45
29-06-1974,18.4,6.9,12.65
30-06-1974,15.7,5.5,10.6
01-07-1974,17.1,9,13.05
02-07-1974,16.9,10.2,13.55
03-07-1974,16,9,12.5
04-07-1974,16.8,1.7,9.25
05-07-1974,18.2,4.6,11.4
06-07-1974,15.2,7.5,11.35
07-07-1974,16.5,8,12.25
08-07-1974,17,9.1,13.05
09-07-1974,19.1,10.4,14.75
10-07-1974,18.9,6.4,12.65
11-07-1974,19.4,9.1,14.25
12-07-1974,20.1,8.3,14.2
13-07-1974,18.7,11.4,15.05
14-07-1974,17.8,10.7,14.25
15-07-1974,18,9,13.5
16-07-1974,19,12.3,15.65
17-07-1974,18,9,13.5
18-07-1974,18.2,8.4,13.3
19-07-1974,17.9,11.7,14.8
20-07-1974,17.9,8.6,13.25
21-07-1974,19.2,8.1,13.65
22-07-1974,19.1,11.4,15.25
23-07-1974,19.4,9,14.2
24-07-1974,15.7,11.6,13.65
25-07-1974,16.5,7.5,12
26-07-1974,17.8,8.7,13.25
27-07-1974,19.1,6.9,13
28-07-1974,18.5,4.6,11.55
29-07-1974,12,7.8,9.9
30-07-1974,14,5.1,9.55
31-07-1974,17,8.3,12.65
01-08-1974,17.1,11.1,14.1
02-08-1974,17.7,8,12.85
03-08-1974,17.7,9.1,13.4
04-08-1974,19.4,11.9,15.65
05-08-1974,19.2,10.8,15
06-08-1974,16.2,9.1,12.65
07-08-1974,18.7,8,13.35
08-08-1974,18.7,8.2,13.45
09-08-1974,19.4,11.5,15.45
10-08-1974,19.7,8.4,14.05
11-08-1974,24.2,8.4,16.3
12-08-1974,16.6,12.1,14.35
13-08-1974,15,7.2,11.1
14-08-1974,16.2,2.9,9.55
15-08-1974,16.8,4.5,10.65
16-08-1974,19.4,6.7,13.05
17-08-1974,18,10.4,14.2
18-08-1974,17.5,7.5,12.5
19-08-1974,18.4,10.6,14.5
20-08-1974,18.8,9.4,14.1
21-08-1974,19,7.5,13.25
22-08-1974,15.8,9.4,12.6
23-08-1974,16.7,2.7,9.7
24-08-1974,17.7,4.2,10.95
25-08-1974,20.8,7.1,13.95
26-08-1974,21.2,4.4,12.8
27-08-1974,19.6,7.8,13.7
28-08-1974,20.7,11.2,15.95
29-08-1974,22.4,6.7,14.55
30-08-1974,23.6,9.1,16.35
31-08-1974,17.5,12.4,14.95
01-09-1974,19.2,13,16.1
02-09-1974,20.2,5.6,12.9
03-09-1974,19,5.9,12.45
04-09-1974,19.8,5.7,12.75
05-09-1974,21.5,8.3,14.9
06-09-1974,22.9,4.4,13.65
07-09-1974,25.2,4.4,14.8
08-09-1974,26.6,7.3,16.95
09-09-1974,28.7,7.1,17.9
10-09-1974,25.5,8.4,16.95
11-09-1974,21.5,14.7,18.1
12-09-1974,18,13.3,15.65
13-09-1974,19.3,10.6,14.95
14-09-1974,20.5,7.1,13.8
15-09-1974,24.5,9.2,16.85
16-09-1974,23.7,12.4,18.05
17-09-1974,22.9,15,18.95
18-09-1974,20.7,10.7,15.7
19-09-1974,21.8,6.9,14.35
20-09-1974,22.1,6.6,14.35
21-09-1974,19.5,7.4,13.45
22-09-1974,22,6.8,14.4
23-09-1974,22.1,9.5,15.8
24-09-1974,21.8,10.3,16.05
25-09-1974,19.9,8.9,14.4
26-09-1974,20.7,8.1,14.4
27-09-1974,21.1,5.4,13.25
28-09-1974,20.3,4.7,12.5
29-09-1974,20.1,7.3,13.7
30-09-1974,21.8,6.1,13.95
01-10-1974,24.5,8,16.25
02-10-1974,25,6.2,15.6
03-10-1974,21.7,7,14.35
04-10-1974,22.1,5.7,13.9
05-10-1974,22.4,6.1,14.25
06-10-1974,22.7,8.6,15.65
07-10-1974,19,11.3,15.15
08-10-1974,19.7,11.3,15.5
09-10-1974,19.3,6.2,12.75
10-10-1974,20.2,5.8,13
11-10-1974,20.3,13,16.65
12-10-1974,21.9,6.5,14.2
13-10-1974,23.8,5.3,14.55
14-10-1974,16.4,9,12.7
15-10-1974,18.6,2.2,10.4
16-10-1974,21.8,4,12.9
17-10-1974,27.6,6.4,17
18-10-1974,25.9,6.2,16.05
19-10-1974,24.3,7,15.65
20-10-1974,18,12.9,15.45
21-10-1974,20.1,11.3,15.7
22-10-1974,22.4,12.9,17.65
23-10-1974,19.3,11.6,15.45
24-10-1974,21,11.1,16.05
25-10-1974,24.5,7.6,16.05
26-10-1974,21.3,6.9,14.1
27-10-1974,21.9,8.8,15.35
28-10-1974,21.9,6,13.95
29-10-1974,20.8,8.4,14.6
30-10-1974,19.4,6.9,13.15
31-10-1974,22.2,6.4,14.3
01-11-1974,29,6.2,17.6
02-11-1974,21.5,8.4,14.95
03-11-1974,18.5,5.8,12.15
04-11-1974,21.3,3.3,12.3
05-11-1974,22.4,4.8,13.6
06-11-1974,24.4,6.7,15.55
07-11-1974,23.6,7.6,15.6
08-11-1974,24.1,9.6,16.85
09-11-1974,25.9,10.5,18.2
10-11-1974,26.6,8.8,17.7
11-11-1974,24.2,10.5,17.35
12-11-1974,30.7,10.1,20.4
13-11-1974,31.1,15.9,23.5
14-11-1974,31.3,15.5,23.4
15-11-1974,32.3,12.9,22.6
16-11-1974,24.7,12.2,18.45
17-11-1974,18.4,7.4,12.9
18-11-1974,21.6,4.5,13.05
19-11-1974,21.9,13.3,17.6
20-11-1974,22.6,13.6,18.1
21-11-1974,23.2,9.5,16.35
22-11-1974,24.4,6.6,15.5
23-11-1974,24.1,8.5,16.3
24-11-1974,19.9,9.5,14.7
25-11-1974,20.9,4.5,12.7
26-11-1974,26,8.4,17.2
27-11-1974,31.8,8.2,20
28-11-1974,33.7,11.9,22.8
29-11-1974,28.8,7.7,18.25
30-11-1974,26,9.5,17.75
01-12-1974,26.1,16.4,21.25
02-12-1974,29.4,11.7,20.55
03-12-1974,27.9,11.7,19.8
04-12-1974,25.1,11.7,18.4
05-12-1974,28,7.7,17.85
06-12-1974,32.7,13.3,23
07-12-1974,24.4,17.2,20.8
08-12-1974,23.4,13.8,18.6
09-12-1974,24.1,7.1,15.6
10-12-1974,24.8,7.5,16.15
11-12-1974,29.1,14.5,21.8
12-12-1974,38,17.9,27.95
13-12-1974,24.7,17.9,21.3
14-12-1974,24.3,9.8,17.05
15-12-1974,27.3,10.3,18.8
16-12-1974,33.3,13.8,23.55
17-12-1974,35.3,16.1,25.7
18-12-1974,35.3,17.7,26.5
19-12-1974,39.1,16.3,27.7
20-12-1974,41,21.2,31.1
21-12-1974,26.5,20.1,23.3
22-12-1974,29.9,13.8,21.85
23-12-1974,30,14.1,22.05
24-12-1974,33.8,12.4,23.1
25-12-1974,24.7,14.5,19.6
26-12-1974,23,14.6,18.8
27-12-1974,24.7,8.3,16.5
28-12-1974,30.5,10,20.25
29-12-1974,36,15,25.5
30-12-1974,38,19.5,28.75
31-12-1974,30.6,16,23.3
01-01-1975,25.9,14.5,20.2
02-01-1975,26.7,11.9,19.3
03-01-1975,25.6,11.7,18.65
04-01-1975,30,11.7,20.85
05-01-1975,27.3,11.6,19.45
06-01-1975,25.8,12.1,18.95
07-01-1975,25.3,16.4,20.85
08-01-1975,25.1,15.4,20.25
09-01-1975,27.7,8.7,18.2
10-01-1975,32.3,16.4,24.35
11-01-1975,37.1,18.2,27.65
12-01-1975,39.2,19.7,29.45
13-01-1975,36.3,24,30.15
14-01-1975,28,20.1,24.05
15-01-1975,30.3,11.6,20.95
16-01-1975,32.9,14.6,23.75
17-01-1975,37.3,17.9,27.6
18-01-1975,25.7,18.6,22.15
19-01-1975,26,10.4,18.2
20-01-1975,31.4,11.4,21.4
21-01-1975,28.5,14.5,21.5
22-01-1975,29.8,14.6,22.2
23-01-1975,29.9,16.6,23.25
24-01-1975,27.5,11.6,19.55
25-01-1975,34.1,14.2,24.15
26-01-1975,25.8,15.2,20.5
27-01-1975,26.9,15.4,21.15
28-01-1975,31.9,13,22.45
29-01-1975,35.6,19.5,27.55
30-01-1975,35.1,21.7,28.4
31-01-1975,39.2,21.5,30.35
01-02-1975,39.7,21.2,30.45
02-02-1975,36.6,19.9,28.25
03-02-1975,41.6,21.8,31.7
04-02-1975,42,20.3,31.15
05-02-1975,37.3,19.2,28.25
06-02-1975,28.4,18.4,23.4
07-02-1975,26.2,11.5,18.85
08-02-1975,30.6,15.2,22.9
09-02-1975,31.7,17.7,24.7
10-02-1975,29.6,16.6,23.1
11-02-1975,33.2,15.6,24.4
12-02-1975,35.3,17.3,26.3
13-02-1975,37.5,19.9,28.7
14-02-1975,39.6,16.7,28.15
15-02-1975,40.2,21.7,30.95
16-02-1975,39.9,23.5,31.7
17-02-1975,40.5,20.3,30.4
18-02-1975,34.6,21.9,28.25
